source	target
ETS1	ZNF175
ETS1	ZNF184
ETS1	ZNF221
ETS1	ZNF223
ETS1	ZBTB11
ETS1	ZNF544
ETS1	ZC3H11A
ETS1	ZNF274
ETS1	THAP10
ETS1	ZNF687
ETS1	ZNF529
ETS1	GATAD1
ETS1	RBM26
ETS1	ZNF333
ETS1	GLIS2
ETS1	ZNF384
ETS1	ZNF251
ETS1	ZNF837
ETS1	ZNF653
ETS1	ZNF485
ETS1	TIGD4
ETS1	ZNF585B
ETS1	ZSCAN29
ETS1	ZNF585A
ETS1	ZBTB9
ETS1	ZNF461
ETS1	HKR1
ETS1	MITF
ETS1	VDR
ETS1	CSDE1
ETS1	SP3
ETS1	ZNF717
ETS1	NFIA
ETS1	PHB2
ETS1	RNF166
ETS1	ZNF75D
ETS1	CUX1
ETS1	IFI16
ETS1	POU2F2
ETS1	NR1H2
ETS1	RXRB
ETS1	TFAM
ETS1	ZNF266
ETS1	ID4
ETS1	PSMD12
ETS1	HOXB7
ETS1	TFE3
ETS1	KLF15
ETS1	ZNF354C
ETS1	DHX34
ETS1	ATMIN
ETS1	HMG20A
ETS1	ZSCAN5A
ETS1	ZNF594
ETS1	ZNF689
ETS1	ZNF625
ETS1	ZNF396
ETS1	ZNF543
ETS1	XPA
ETS1	ZNF787
ETS1	THAP7
ETS1	ZNF655
ETS1	FEZF1
ETS1	ZNF174
ETS1	ZNF226
ETS1	CREBZF
ETS1	U2AF1L4
ETS1	ZNF331
ETS1	ZFP112
ETS1	ZNF239
ETS1	ZNF707
ETS1	ZNF84
ETS1	THAP5
ETS1	HMBOX1
ETS1	ETV3
ETS1	ZNF566
ETS1	PLXNB3
ETS1	ZNF135
ETS1	LCOR
ETS1	ZNF668
ETS1	ZNF300
ETS1	ZNF408
ETS1	MATR3
ETS1	ZGPAT
ETS1	ZNF549
ETS1	KAT5
ETS1	ZBTB17
ETS1	ZNF74
ETS1	CREBL2
ETS1	NFYA
ETS1	ZNF7
ETS1	RGS11
ETS1	ZNF235
ETS1	MTA2
ETS1	TERF2
ETS1	ZKSCAN8
ETS1	SF3A3
ETS1	ZNF19
ETS1	ZNF22
ETS1	KIN
ETS1	ZNF646
ETS1	ZC3H13
ETS1	POGK
ETS1	ZSCAN32
ETS1	ZNF416
ETS1	EXOC2
ETS1	SOX18
ETS1	ZKSCAN7
ETS1	POLE4
ETS1	ZNF490
ETS1	ZNF77
ETS1	NOC3L
ETS1	ZMAT3
ETS1	E2F8
ETS1	ZNF394
ETS1	TIGD7
ETS1	SSH2
ETS1	THAP6
ETS1	ZNF23
ETS1	ZNF579
ETS1	ZNF75A
ETS1	MLX
ETS1	ZNF227
ETS1	ZNF773
ETS1	ZNF580
ETS1	ZMAT5
ETS1	ZNF740
ETS1	ZNF774
ETS1	ZNF780B
ETS1	ZNF473
ETS1	DEPDC5
ETS1	ZNF761
ETS1	ZNF468
ETS1	DSP
ETS1	KIAA2018
ETS1	ZNF766
ETS1	HNF4A
ETS1	INF2
ETS1	KLF10
ETS1	GLIS3
ETS1	WHSC1
ETS1	ZNF205
ETS1	CHD2
ETS1	UBTF
ETS1	TBX20
ETS1	ZNF275
ETS1	E2F5
ETS1	ZNF419
ETS1	ZNF506
ETS1	REPIN1
ETS1	ZNF160
ETS1	ZNF836
ETS1	ZNF83
ETS1	NFAT5
ETS1	ELK1
ETS1	ZNF195
ETS1	RBM20
ETS1	DMTF1
ETS1	ZBTB22
ETS1	SORBS2
ETS1	RIOK2
ETS1	ETV1
ETS1	THAP4
ETS1	NFKB1
ETS1	ZNF701
ETS1	HDX
ETS1	ZBTB33
ETS1	ZCCHC6
ETS1	DDIT3
ETS1	SATB1
ETS1	THAP3
ETS1	ZFP91
ETS1	GABPA
ETS1	TGIF2
ETS1	ZNF670
ETS1	KLF9
ETS1	EHF
ETS1	IKZF1
ETS1	ZKSCAN3
ETS1	E2F3
ETS1	SP1
ETS1	ZBTB7B
ETS1	CDC5L
ETS1	ETS2
ETS1	ZFP41
ETS1	FOXJ1
ETS1	NR6A1
ETS1	TRIM23
ETS1	RUNX1
ETS1	E2F4
ETS1	GTF2E2
ETS1	GTF2F1
ETS1	IRF1
ETS1	JUNB
ETS1	SMARCE1
ETS1	TCF21
ETS1	TUB
ETS1	ZNF35
ETS1	CEBPA
ETS1	DVL1
ETS1	OVOL1
ETS1	NR2F6
ETS1	NHLH1
ETS1	ZNF354A
ETS1	MTF1
ETS1	IRF9
ETS1	CREB3
ETS1	ZNF28
ETS1	ZNF41
ETS1	ZNF236
ETS1	STAT5B
ETS1	PATZ1
ETS1	POU2F3
ETS1	TFCP2L1
ETS1	ADNP2
ETS1	CIC
ETS1	EP400
ETS1	KLF13
ETS1	PLEK2
ETS1	CHD7
ETS1	ZNF654
ETS1	ZKSCAN4
ETS1	ZNF319
ETS1	CRAMP1L
ETS1	WIZ
ETS1	ZNF350
ETS1	NR1D1
ETS1	ZNF34
ETS1	THAP2
ETS1	DMRTA2
ETS1	CHD6
ETS1	MAFG
ETS1	ZC3H10
ETS1	ZNF830
ETS1	ZFP90
ETS1	ARX
ETS1	ZNF25
ETS1	ZUFSP
ETS1	HMGA1
ETS1	DEPDC4
ETS1	ZNF491
ETS1	ZNF524
ETS1	HOXC4
ETS1	ZNF367
ETS1	ZNF57
ETS1	ZNF776
ETS1	ZNF800
ETS1	ZBTB41
ETS1	TCF12
ETS1	MET
ETS1	PAX6
ETS1	ZNF470
ETS1	ZNF484
ETS1	PRDM2
ETS1	ZNF763
ETS1	TSC22D3
ETS1	ZBTB16
ETS1	ZNF749
ETS1	MINK1
ETS1	ESR2
ETS1	TCF19
ETS1	PROX2
ETS1	ZNF629
ETS1	PLAGL1
ETS1	ZBTB40
ETS1	RAPGEF4
ETS1	ZNF276
ETS1	HIVEP3
ETS1	ZNF385A
ETS1	CIZ1
ETS1	ZNF662
ETS1	DPF1
ETS1	NFYC
ETS1	RELA
ETS1	NR2F2
ETS1	ZBTB20
ETS1	ZNF605
ETS1	FOXO4
ETS1	REST
ETS1	CAMTA1
ETS1	ZNF821
ETS1	TP73
ETS1	ZNF695
ETS1	ZNF497
ETS1	MEIS2
ETS1	ZBTB14
ETS1	SPIB
ETS1	FOXP1
ETS1	TRIM3
ETS1	IRX5
ETS1	RXRG
ETS1	ZNF706
ETS1	TFEB
ETS1	EGR1
ETS1	NR4A1
ETS1	JUN
ETS1	NPAS1
ETS1	PPP1R10
ETS1	RXRA
ETS1	TFAP2C
ETS1	ZNF136
ETS1	HMGA2
ETS1	SP110
ETS1	SREBF2
ETS1	GCM2
ETS1	LHX2
ETS1	ZRSR2
ETS1	ELK3
ETS1	SMAD4
ETS1	CEBPZ
ETS1	NFRKB
ETS1	PPP1R13L
ETS1	ZNF17
ETS1	RAPGEF5
ETS1	ZKSCAN5
ETS1	TOX4
ETS1	ZNF593
ETS1	ZBTB7A
ETS1	THAP1
ETS1	ASH1L
ETS1	ZC3HAV1
ETS1	PRDM8
ETS1	ZNF8
ETS1	ZNF69
ETS1	IKZF4
ETS1	HOXB9
ETS1	TSC22D4
ETS1	FIZ1
ETS1	TRERF1
ETS1	ZC3H18
ETS1	ZNF558
ETS1	ZNF564
ETS1	ZNF786
ETS1	ZNF709
ETS1	ZFPM1
ETS1	ZNF792
ETS1	TFAP2E
ETS1	ZNF326
ETS1	ZNF517
ETS2	ZNF787
ETS2	ZMAT5
ETS2	ZNF740
ETS2	ZNF774
ETS2	ZNF780B
ETS2	ZNF473
ETS2	DEPDC5
ETS2	ZNF761
ETS2	ZNF468
ETS2	DSP
ETS2	KIAA2018
ETS2	ZNF766
ETS2	FEZF1
ETS2	HNF4A
ETS2	INF2
ETS2	KLF10
ETS2	GLIS3
ETS2	WHSC1
ETS2	ZNF205
ETS2	CHD2
ETS2	UBTF
ETS2	TBX20
ETS2	ZNF275
ETS2	E2F5
ETS2	ZNF419
ETS2	ZNF506
ETS2	ZNF239
ETS2	REPIN1
ETS2	ZNF160
ETS2	ZNF836
ETS2	ZNF83
ETS2	NFAT5
ETS2	ELK1
ETS2	ZNF195
ETS2	RBM20
ETS2	NFIA
ETS2	DMTF1
ETS2	PHB2
ETS2	ZBTB22
ETS2	SORBS2
ETS2	RIOK2
ETS2	ETV1
ETS2	THAP4
ETS2	NFKB1
ETS2	ZNF701
ETS2	HDX
ETS2	ZBTB33
ETS2	ZNF408
ETS2	ZCCHC6
ETS2	DDIT3
ETS2	SATB1
ETS2	THAP3
ETS2	ZFP91
ETS2	GABPA
ETS2	TGIF2
ETS2	ZNF670
ETS2	RBAK
ETS2	KLF9
ETS2	EHF
ETS2	POU2F2
ETS2	IKZF1
ETS2	ZKSCAN3
ETS2	E2F3
ETS2	SP1
ETS2	ZBTB7B
ETS2	CDC5L
ETS2	ETS2
ETS2	ZFP41
ETS2	FOXJ1
ETS2	NR6A1
ETS2	TRIM23
ETS2	RUNX1
ETS2	DR1
ETS2	E2F4
ETS2	GTF2E2
ETS2	GTF2F1
ETS2	IRF1
ETS2	JUNB
ETS2	SMARCE1
ETS2	TCF21
ETS2	TUB
ETS2	ZNF35
ETS2	CEBPA
ETS2	DVL1
ETS2	OVOL1
ETS2	NR2F6
ETS2	NHLH1
ETS2	ZNF354A
ETS2	MTF1
ETS2	IRF9
ETS2	CREB3
ETS2	ZNF12
ETS2	ZNF28
ETS2	ZNF41
ETS2	ZNF175
ETS2	ZNF236
ETS2	KIN
ETS2	STAT5B
ETS2	PATZ1
ETS2	POU2F3
ETS2	TFCP2L1
ETS2	ZNF354C
ETS2	ADNP2
ETS2	CIC
ETS2	EP400
ETS2	KLF13
ETS2	PLEK2
ETS2	CHD7
ETS2	HMG20A
ETS2	ZNF654
ETS2	ZKSCAN4
ETS2	POLE4
ETS2	THAP10
ETS2	ZNF319
ETS2	CRAMP1L
ETS2	WIZ
ETS2	ZNF350
ETS2	NR1D1
ETS2	ZMAT3
ETS2	ZNF34
ETS2	THAP2
ETS2	DMRTA2
ETS2	CHD6
ETS2	MAFG
ETS2	ZC3H10
ETS2	ZNF830
ETS2	ZFP90
ETS2	ZNF384
ETS2	ARX
ETS2	ZNF25
ETS2	ZUFSP
ETS2	HMGA1
ETS2	DEPDC4
ETS2	ZNF491
ETS2	ZNF524
ETS2	HOXC4
ETS2	ZNF367
ETS2	MLX
ETS2	ZNF57
ETS2	ZNF776
ETS2	ZNF800
ETS2	ZBTB41
ETS2	TCF12
ETV7	ZNF787
ETV7	ZMAT5
ETV7	ZNF740
ETV7	ZNF774
ETV7	ZNF780B
ETV7	ZNF473
ETV7	DEPDC5
ETV7	ZNF761
ETV7	ZNF468
ETV7	DSP
ETV7	KIAA2018
ETV7	ZNF766
ETV7	FEZF1
ETV7	HNF4A
ETV7	INF2
ETV7	KLF10
ETV7	GLIS3
ETV7	WHSC1
ETV7	ZNF205
ETV7	CHD2
ETV7	UBTF
ETV7	TBX20
ETV7	ZNF275
ETV7	E2F5
ETV7	ZNF419
ETV7	ZNF506
ETV7	ZNF239
ETV7	REPIN1
ETV7	ZNF160
ETV7	ZNF836
ETV7	ZNF83
ETV7	NFAT5
ETV7	ELK1
ETV7	ZNF195
ETV7	RBM20
ETV7	NFIA
ETV7	DMTF1
ETV7	PHB2
ETV7	ZBTB22
ETV7	SORBS2
ETV7	RIOK2
ETV7	ETV1
ETV7	THAP4
ETV7	NFKB1
ETV7	ZNF701
ETV7	HDX
ETV7	ZBTB33
ETV7	ZNF408
ETV7	ZCCHC6
ETV7	DDIT3
ETV7	SATB1
ETV7	THAP3
ETV7	ZFP91
ETV7	GABPA
ETV7	TGIF2
ETV7	ZNF670
ETV7	RBAK
ETV7	KLF9
ETV7	EHF
ETV7	POU2F2
ETV7	IKZF1
ETV7	ZKSCAN3
ETV7	E2F3
ETV7	SP1
ETV7	ZBTB7B
ETV7	CDC5L
ETV7	ETS2
ETV7	ZFP41
ETV7	FOXJ1
ETV7	NR6A1
ETV7	TRIM23
ETV7	RUNX1
ETV7	DR1
ETV7	E2F4
ETV7	GTF2E2
ETV7	GTF2F1
ETV7	IRF1
ETV7	JUNB
ETV7	SMARCE1
ETV7	TCF21
ETV7	TUB
ETV7	ZNF35
ETV7	CEBPA
ETV7	DVL1
ETV7	OVOL1
ETV7	NR2F6
ETV7	NHLH1
ETV7	ZNF354A
ETV7	MTF1
ETV7	IRF9
ETV7	CREB3
ETV7	ZNF12
ETV7	ZNF28
ETV7	ZNF41
ETV7	ZNF175
ETV7	ZNF236
ETV7	KIN
ETV7	STAT5B
ETV7	PATZ1
ETV7	POU2F3
ETV7	TFCP2L1
ETV7	ZNF354C
ETV7	ADNP2
ETV7	CIC
ETV7	EP400
ETV7	KLF13
ETV7	PLEK2
ETV7	CHD7
ETV7	HMG20A
ETV7	ZNF654
ETV7	ZKSCAN4
ETV7	POLE4
ETV7	THAP10
ETV7	ZNF319
ETV7	CRAMP1L
ETV7	WIZ
ETV7	ZNF350
ETV7	NR1D1
ETV7	ZMAT3
ETV7	ZNF34
ETV7	THAP2
ETV7	DMRTA2
ETV7	CHD6
ETV7	MAFG
ETV7	ZC3H10
ETV7	ZNF830
ETV7	ZFP90
ETV7	ZNF384
ETV7	ARX
ETV7	ZNF25
ETV7	ZUFSP
ETV7	HMGA1
ETV7	DEPDC4
ETV7	ZNF491
ETV7	ZNF524
ETV7	HOXC4
ETV7	ZNF367
ETV7	MLX
ETV7	ZNF57
ETV7	ZNF776
ETV7	ZNF800
ETV7	ZBTB41
ETV7	TCF12
ETV7	ZNF470
ETV7	PRDM2
ETV7	ISX
ETV7	ZNF780A
ETV7	SP3
ETV7	ZNF284
ETV7	ZBTB7C
ETV7	ZNF629
ETV7	ZFP57
ETV7	UBP1
ETV7	THAP5
ETV7	ETV3
ETV7	ZNF566
ETV7	ZNF414
ETV7	ZFP62
ETV7	ZNF668
ETV7	KAT5
ETV7	ZNF497
ETV7	FOXP1
ETV7	DBP
ETV7	MEIS1
ETV7	PPP1R10
ETV7	RFX3
ETV7	ZNF136
ETV7	ZNF141
ETV7	MTA2
ETV7	ZNF256
ETV7	HIC1
ETV7	TFE3
ETV7	ZNF79
ETV7	VEZF1
ETV7	ZNF215
ETV7	ZKSCAN5
ETV7	ZNF646
ETV7	ZBTB4
ETV7	ZNF277
ETV7	ZNF768
ETV7	ZNF496
ETV7	TIGD7
ETV7	TRERF1
ETV7	ZNF653
ETV7	ZC3H18
ETV7	TIGD4
ETV7	ZNF585B
ETV7	ZNF579
ETV7	ZNF585A
ETV7	ZNF75A
ETV7	ZNF461
FLI1	ZNF787
FLI1	ZMAT5
FLI1	ZNF740
FLI1	ZNF774
FLI1	ZNF780B
FLI1	ZNF473
FLI1	DEPDC5
FLI1	ZNF761
FLI1	ZNF468
FLI1	DSP
FLI1	KIAA2018
FLI1	ZNF766
FLI1	FEZF1
FLI1	HNF4A
FLI1	INF2
FLI1	KLF10
FLI1	GLIS3
FLI1	WHSC1
FLI1	ZNF205
FLI1	CHD2
FLI1	UBTF
FLI1	TBX20
FLI1	ZNF275
FLI1	E2F5
FLI1	ZNF419
FLI1	ZNF506
FLI1	ZNF239
FLI1	REPIN1
FLI1	ZNF160
FLI1	ZNF836
FLI1	ZNF83
FLI1	NFAT5
FLI1	ELK1
FLI1	ZNF195
FLI1	RBM20
FLI1	NFIA
FLI1	DMTF1
FLI1	PHB2
FLI1	ZBTB22
FLI1	SORBS2
FLI1	RIOK2
FLI1	ETV1
FLI1	THAP4
FLI1	NFKB1
FLI1	ZNF701
FLI1	HDX
FLI1	ZBTB33
FLI1	ZNF408
FLI1	ZCCHC6
FLI1	DDIT3
FLI1	SATB1
FLI1	THAP3
FLI1	ZFP91
FLI1	GABPA
FLI1	TGIF2
FLI1	ZNF670
FLI1	RBAK
FLI1	KLF9
FLI1	EHF
FLI1	POU2F2
FLI1	IKZF1
FLI1	ZKSCAN3
FLI1	E2F3
FLI1	SP1
FLI1	ZBTB7B
FLI1	CDC5L
FLI1	ETS2
FLI1	ZFP41
FLI1	FOXJ1
FLI1	NR6A1
FLI1	TRIM23
FLI1	RUNX1
FLI1	DR1
FLI1	E2F4
FLI1	GTF2E2
FLI1	GTF2F1
FLI1	IRF1
FLI1	JUNB
FLI1	SMARCE1
FLI1	TCF21
FLI1	TUB
FLI1	ZNF35
FLI1	CEBPA
FLI1	DVL1
FLI1	OVOL1
FLI1	NR2F6
FLI1	NHLH1
FLI1	ZNF354A
FLI1	MTF1
FLI1	IRF9
FLI1	CREB3
FLI1	ZNF12
FLI1	ZNF28
FLI1	ZNF41
FLI1	ZNF175
FLI1	ZNF236
FLI1	KIN
FLI1	STAT5B
FLI1	PATZ1
FLI1	POU2F3
FLI1	TFCP2L1
FLI1	ZNF354C
FLI1	ADNP2
FLI1	CIC
FLI1	EP400
FLI1	KLF13
FLI1	PLEK2
FLI1	CHD7
FLI1	HMG20A
FLI1	ZNF654
FLI1	ZKSCAN4
FLI1	POLE4
FLI1	THAP10
FLI1	ZNF319
FLI1	CRAMP1L
FLI1	WIZ
FLI1	ZNF350
FLI1	NR1D1
FLI1	ZMAT3
FLI1	ZNF34
FLI1	THAP2
FLI1	DMRTA2
FLI1	CHD6
FLI1	MAFG
FLI1	ZC3H10
FLI1	ZNF830
FLI1	ZFP90
FLI1	ZNF384
FLI1	ARX
FLI1	ZNF25
FLI1	ZUFSP
FLI1	HMGA1
FLI1	DEPDC4
FLI1	ZNF491
FLI1	ZNF524
FLI1	HOXC4
FLI1	ZNF367
FLI1	MLX
FLI1	ZNF57
FLI1	ZNF776
FLI1	ZNF800
FLI1	ZBTB41
FLI1	TCF12
FOS	MET
FOS	GATA3
FOS	ISX
FOS	LBX2
FOS	ZNF260
FOS	ZNF550
FOS	GPR123
FOS	ZNF239
FOS	ZNF771
FOS	ETS1
FOS	RELA
FOS	KIAA1683
FOS	EWSR1
FOS	FLI1
FOS	SATB2
FOS	BACH1
FOS	UNKL
FOS	REST
FOS	DDIT3
FOS	CAMTA1
FOS	ZNF233
FOS	TCF4
FOS	PSMD11
FOS	EN2
FOS	PSMD12
FOS	MLL2
FOS	MBD2
FOS	ZNF235
FOS	KLF4
FOS	ESRRA
FOS	FOXL1
FOS	FOSL1
FOS	TFE3
FOS	ZNF217
FOS	SF3A2
FOS	STAT5B
FOS	TFCP2L1
FOS	ZNF3
FOS	LARP6
FOS	PRDM10
FOS	ZNF574
FOS	ZNF441
FOS	TGIF1
FOS	ZNF546
FOS	CREM
FOS	ZNF227
FOS	TSC22D3
FOS	E2F6
FOS	GLI3
FOS	MITF
FOS	RARG
FOS	ESR2
FOS	NFAT5
FOS	ELF4
FOS	NFIA
FOS	ETS2
FOS	CREB3
FOS	ZNF335
FOS	ADAMTS19
FOS	CD36
FOS	ZBTB7C
FOS	SP100
FOS	ZBTB40
FOS	TOX2
FOS	BCL6
FOS	OSR2
FOS	ZNF668
FOS	STAT6
FOS	IRF4
FOS	ZNF26
FOS	RUNX1
FOS	FOXA1
FOS	TERF2
FOS	ZBTB44
FOS	ZNF516
FOS	ZNF646
FOS	HNF4A
FOS	PGR
FOS	ZNF676
FOS	WDHD1
FOS	ZNF613
FOS	KLF10
FOS	UNK
FOS	ZNF385B
FOS	HSF2
FOS	SORBS2
FOS	ATF5
FOS	TIGD6
FOS	SP6
FOS	NFKB2
FOS	ETV4
FOS	GABPB1
FOS	ZKSCAN1
FOS	PPARG
FOS	EXOC2
FOS	YOD1
FOS	ZNF597
FOS	THAP8
FOS	ZFPM1
FOS	NPAS3
FOS	DZIP1L
FOS	NFIC
FOS	E2F3
FOS	ZNF76
FOS	CUL1
FOS	HIST1H1A
FOS	ZBTB25
FOS	ZNF41
FOS	ZXDB
FOS	IKZF2
FOS	ZFP69B
FOS	ZSCAN5A
FOS	SOX9
FOS	UBE2K
FOS	EGR2
FOS	ZNF138
FOS	ZFP91
FOS	MGMT
FOS	ZNF92
FOS	RLF
FOS	BAZ2A
FOS	MAFG
FOS	ZNF18
FOS	ZNF222
FOS	NFATC4
FOS	NFE2
FOS	MXD3
FOS	RBPJ
FOS	HES1
FOS	RBM27
FOS	ZNF205
FOS	ZNF433
FOS	ZNF717
FOS	HMGB2
FOS	ZSCAN31
FOS	ZNF200
FOS	GATA2
FOS	POU2F3
FOS	HMGA1
FOS	STAT3
FOS	SMARCA5
FOS	EOMES
FOS	CEBPZ
FOS	ZNFX1
FOS	ADAMTS17
FOSB	MET
FOSB	GATA3
FOSB	ISX
FOSB	LBX2
FOSB	ZNF260
FOSB	ZNF550
FOSB	GPR123
FOSB	ZNF239
FOSB	ZNF771
FOSB	ETS1
FOSB	RELA
FOSB	KIAA1683
FOSB	EWSR1
FOSB	FLI1
FOSB	SATB2
FOSB	BACH1
FOSB	UNKL
FOSB	REST
FOSB	DDIT3
FOSB	CAMTA1
FOSB	ZNF233
FOSB	TCF4
FOSB	PSMD11
FOSB	EN2
FOSB	PSMD12
FOSB	MLL2
FOSB	MBD2
FOSB	ZNF235
FOSB	KLF4
FOSB	ESRRA
FOSB	FOXL1
FOSB	FOSL1
FOSB	TFE3
FOSB	ZNF217
FOSB	SF3A2
FOSB	STAT5B
FOSB	TFCP2L1
FOSB	ZNF3
FOSB	LARP6
FOSB	PRDM10
FOSB	ZNF574
FOSB	ZNF441
FOSB	TGIF1
FOSB	ZNF546
FOSB	CREM
FOSB	ZNF227
FOSB	TSC22D3
FOSB	E2F6
FOSB	GLI3
FOSB	MITF
FOSB	RARG
FOSB	ESR2
FOSB	NFAT5
FOSB	ELF4
FOSB	NFIA
FOSB	ETS2
FOSB	CREB3
FOSB	ZNF335
FOSB	ADAMTS19
FOSB	CD36
FOSB	ZBTB7C
FOSB	SP100
FOSB	ZBTB40
FOSB	TOX2
FOSB	BCL6
FOSB	OSR2
FOSB	ZNF668
FOSB	STAT6
FOSB	IRF4
FOSB	ZNF26
FOSB	RUNX1
FOSB	FOXA1
FOSB	TERF2
FOSB	ZBTB44
FOSB	ZNF516
FOSB	ZNF646
FOSB	HNF4A
FOSB	PGR
FOSB	ZNF676
FOSB	WDHD1
FOSB	ZNF613
FOSB	KLF10
FOSB	UNK
FOSB	ZNF385B
FOSB	HSF2
FOSB	SORBS2
FOSB	ATF5
FOSB	TIGD6
FOSB	SP6
FOSB	NFKB2
FOSB	ETV4
FOSB	GABPB1
FOSB	ZKSCAN1
FOSB	PPARG
FOSB	EXOC2
FOSB	YOD1
FOSB	ZNF597
FOSB	THAP8
FOSB	ZFPM1
FOSB	NPAS3
FOSB	DZIP1L
FOSB	NFIC
FOSB	E2F3
FOSB	ZNF76
FOSB	CUL1
FOSB	HIST1H1A
FOSB	ZBTB25
FOSB	ZNF41
FOSB	ZXDB
FOSB	IKZF2
FOSB	ZFP69B
FOSB	ZSCAN5A
FOSB	SOX9
FOSB	UBE2K
FOSB	EGR2
FOSB	ZNF138
FOSB	ZFP91
FOSB	MGMT
FOSB	ZNF92
FOSB	RLF
FOSB	BAZ2A
FOSB	MAFG
FOSB	ZNF18
FOSB	ZNF222
FOSB	NFATC4
FOSB	NFE2
FOSB	MXD3
FOSB	RBPJ
FOSB	HES1
FOSB	RBM27
FOSL1	MET
FOSL1	GATA3
FOSL1	ISX
FOSL1	LBX2
FOSL1	ZNF260
FOSL1	ZNF550
FOSL1	GPR123
FOSL1	ZNF239
FOSL1	ZNF771
FOSL1	ETS1
FOSL1	RELA
FOSL1	KIAA1683
FOSL1	EWSR1
FOSL1	FLI1
FOSL1	SATB2
FOSL1	BACH1
FOSL1	UNKL
FOSL1	REST
FOSL1	DDIT3
FOSL1	CAMTA1
FOSL1	ZNF233
FOSL1	TCF4
FOSL1	PSMD11
FOSL1	EN2
FOSL1	PSMD12
FOSL1	MLL2
FOSL1	MBD2
FOSL1	ZNF235
FOSL1	KLF4
FOSL1	ESRRA
FOSL1	FOXL1
FOSL1	FOSL1
FOSL1	TFE3
FOSL1	ZNF217
FOSL1	SF3A2
FOSL1	STAT5B
FOSL1	TFCP2L1
FOSL1	ZNF3
FOSL1	LARP6
FOSL1	PRDM10
FOSL1	ZNF574
FOSL1	ZNF441
FOSL1	TGIF1
FOSL1	ZNF546
FOSL1	CREM
FOSL1	ZNF227
FOSL1	TSC22D3
FOSL1	E2F6
FOSL1	GLI3
FOSL1	MITF
FOSL1	RARG
FOSL1	ESR2
FOSL1	NFAT5
FOSL1	ELF4
FOSL1	NFIA
FOSL1	ETS2
FOSL1	CREB3
FOSL1	ZNF335
FOSL1	ADAMTS19
FOSL1	CD36
FOSL1	ZBTB7C
FOSL1	SP100
FOSL1	ZBTB40
FOSL1	TOX2
FOSL1	BCL6
FOSL1	OSR2
FOSL1	ZNF668
FOSL1	STAT6
FOSL1	IRF4
FOSL1	ZNF26
FOSL1	RUNX1
FOSL1	FOXA1
FOSL1	TERF2
FOSL1	ZBTB44
FOSL1	ZNF516
FOSL1	ZNF646
FOSL1	HNF4A
FOSL1	PGR
FOSL1	ZNF676
FOSL1	WDHD1
FOSL1	ZNF613
FOSL1	KLF10
FOSL1	UNK
FOSL1	ZNF385B
FOSL1	HSF2
FOSL1	SORBS2
FOSL1	ATF5
FOSL1	TIGD6
FOSL1	SP6
FOSL1	NFKB2
FOSL1	ETV4
FOSL1	GABPB1
FOSL1	ZKSCAN1
FOSL1	PPARG
FOSL1	EXOC2
FOSL1	YOD1
FOSL1	ZNF597
FOSL1	THAP8
FOSL1	ZFPM1
FOSL1	NPAS3
FOSL1	DZIP1L
FOSL1	NFIC
FOSL1	E2F3
FOSL1	ZNF76
FOSL1	CUL1
FOSL1	HIST1H1A
FOSL1	ZBTB25
FOSL1	ZNF41
FOSL1	ZXDB
FOSL1	IKZF2
FOSL1	ZFP69B
FOSL1	ZSCAN5A
FOSL1	SOX9
FOSL1	UBE2K
FOSL1	EGR2
FOSL1	ZNF138
FOSL1	ZFP91
FOSL1	MGMT
FOSL1	ZNF92
FOSL1	RLF
FOSL1	BAZ2A
FOSL1	MAFG
FOSL1	ZNF18
FOSL1	ZNF222
FOSL1	NFATC4
FOSL1	NFE2
FOSL1	MXD3
FOSL1	RBPJ
FOSL1	HES1
FOSL1	RBM27
FOSL2	MET
FOSL2	GATA3
FOSL2	ISX
FOSL2	LBX2
FOSL2	ZNF260
FOSL2	ZNF550
FOSL2	GPR123
FOSL2	ZNF239
FOSL2	ZNF771
FOSL2	ETS1
FOSL2	RELA
FOSL2	KIAA1683
FOSL2	EWSR1
FOSL2	FLI1
FOSL2	SATB2
FOSL2	BACH1
FOSL2	UNKL
FOSL2	REST
FOSL2	DDIT3
FOSL2	CAMTA1
FOSL2	ZNF233
FOSL2	TCF4
FOSL2	PSMD11
FOSL2	EN2
FOSL2	PSMD12
FOSL2	MLL2
FOSL2	MBD2
FOSL2	ZNF235
FOSL2	KLF4
FOSL2	ESRRA
FOSL2	FOXL1
FOSL2	FOSL1
FOSL2	TFE3
FOSL2	ZNF217
FOSL2	SF3A2
FOSL2	STAT5B
FOSL2	TFCP2L1
FOSL2	ZNF3
FOSL2	LARP6
FOSL2	PRDM10
FOSL2	ZNF574
FOSL2	ZNF441
FOSL2	TGIF1
FOSL2	ZNF546
FOSL2	CREM
FOSL2	ZNF227
FOSL2	TSC22D3
FOSL2	E2F6
FOSL2	GLI3
FOSL2	MITF
FOSL2	RARG
FOSL2	ESR2
FOSL2	NFAT5
FOSL2	ELF4
FOSL2	NFIA
FOSL2	ETS2
FOSL2	CREB3
FOSL2	ZNF335
FOSL2	ADAMTS19
FOSL2	CD36
FOSL2	ZBTB7C
FOSL2	SP100
FOSL2	ZBTB40
FOSL2	TOX2
FOSL2	BCL6
FOSL2	OSR2
FOSL2	ZNF668
FOSL2	STAT6
FOSL2	IRF4
FOSL2	ZNF26
FOSL2	RUNX1
FOSL2	FOXA1
FOSL2	TERF2
